id,slug,title,sector,nco_code,employment,median_wage_inr,education_req,formal_sector_pct,source_ncs,source_plfs,source_ncvet
NCS-7232.0300,engine-tester-aircraft,"Engine Tester, Aircraft",Aerospace and Aviation,7232.0300,,,,,True,False,False
NCS-7232.0400,engine-tester-helper-aircraft,"Engine Tester, Helper, Aircraft",Aerospace and Aviation,7232.0400,,,,,True,False,False
NCS-3153.1100,flight-engineer,Flight Engineer,Aerospace and Aviation,3153.1100,,,,,True,False,False
NCS-5111.0400,flight-steward,Flight Steward,Aerospace and Aviation,5111.0400,,,,,True,False,False
NCS-7232.0500,mechanic-aircraft-engine-field-servicefiled-mechanic-aircraft,"Mechanic Aircraft Engine, Field Service/Filed Mechanic Aircraft",Aerospace and Aviation,7232.0500,,,,,True,False,False
NCS-7232.0600,mechanic-aircraft-engine-overhauling,"Mechanic Aircraft, Engine Overhauling",Aerospace and Aviation,7232.0600,,,,,True,False,False
NCS-7232.0200,mechanic-aircraft-propeller,"Mechanic Aircraft, Propeller",Aerospace and Aviation,7232.0200,,,,,True,False,False
NCS-2144.0900,mechanical-engineer-aeronautical,"Mechanical Engineer, Aeronautical",Aerospace and Aviation,2144.0900,,,,,True,False,False
NCS-3153.0800,navigator-aircraft,"Navigator, Aircraft",Aerospace and Aviation,3153.0800,,,,,True,False,False
NCS-3153.0300,pilot-general,"Pilot, General",Aerospace and Aviation,3153.0300,,,,,True,False,False
NCS-3153.0500,pilot-glider,"Pilot, Glider",Aerospace and Aviation,3153.0500,,,,,True,False,False
NCS-7422.0900,radar-mechanic,Radar Mechanic,Aerospace and Aviation,7422.0900,,,,,True,False,False
NCS-3122.5400,supervisor-and-foreman-aircraft-repairing,"Supervisor and Foreman, Aircraft Repairing",Aerospace and Aviation,3122.5400,,,,,True,False,False
NCS-3154.0200,traffic-controller-air-service,"Traffic Controller, Air Service",Aerospace and Aviation,3154.0200,,,,,True,False,False
NCS-1324.1100,traffic-officer-air-service,"Traffic Officer, Air Service",Aerospace and Aviation,1324.1100,,,,,True,False,False
NCS-7532.0902,advance-pattern-maker-cadcam,Advance Pattern Maker (CAD/CAM),Apparel,7532.0902,,,,,True,False,False
NCS-2163.0602,assistant-designer-home-furnishing,Assistant Designer - Home Furnishing,Apparel,2163.0602,,,,,True,False,False
NCS-2163.0603,assistant-designer-madeups,Assistant Designer - Madeups,Apparel,2163.0603,,,,,True,False,False
NCS-2163.0502,assistant-fashion-designer,Assistant Fashion Designer,Apparel,2163.0502,,,,,True,False,False
NCS-1221.0701,boutique-manager,Boutique Manager,Apparel,1221.0701,,,,,True,False,False
NCS-8153.0200,button-hole-maker-machine,"Button Hole Maker, Machine",Apparel,8153.0200,,,,,True,False,False
NCS-7532.1200,button-hole-marker,Button Hole Marker,Apparel,7532.1200,,,,,True,False,False
NCS-8153.0400,button-stitching-machine-operator,Button Stitching Machine Operator,Apparel,8153.0400,,,,,True,False,False
NCS-7531.0900,cap-maker,Cap Maker,Apparel,7531.0900,,,,,True,False,False
NCS-7531.0300,coat-maker,Coat Maker,Apparel,7531.0300,,,,,True,False,False
NCS-7534.0400,cushion-maker,Cushion Maker,Apparel,7534.0400,,,,,True,False,False
NCS-7532.1300,cutter-tent,Cutter Tent,Apparel,7532.1300,,,,,True,False,False
NCS-7532.1000,cutter-garment-leather,"Cutter, Garment (Leather)",Apparel,7532.1000,,,,,True,False,False
NCS-7532.0700,cutter-hand-textile-product,"Cutter, Hand (Textile Product)",Apparel,7532.0700,,,,,True,False,False
NCS-7532.0900,cutter-machine-textile-product,"Cutter, Machine (Textile Product)",Apparel,7532.0900,,,,,True,False,False
NCS-7533.0600,darner,Darner,Apparel,7533.0600,,,,,True,False,False
NCS-7532.0100,designer-garment,Designer (Garment),Apparel,7532.0100,,,,,True,False,False
NCS-7531.0200,dress-maker,Dress Maker,Apparel,7531.0200,,,,,True,False,False
NCS-8153.0500,embroider-machine,"Embroider, Machine",Apparel,8153.0500,,,,,True,False,False
NCS-8153.0601,embroidery-machine-operator-zigzag-machine,Embroidery Machine Operator (Zigzag Machine),Apparel,8153.0601,,,,,True,False,False
NCS-3322.6011,export-assistant,Export Assistant,Apparel,3322.6011,,,,,True,False,False
NCS-3322.6001,export-executive,Export Executive,Apparel,3322.6001,,,,,True,False,False
NCS-8153.0300,eyelet-holing-machine-operator,Eyelet Holing Machine Operator,Apparel,8153.0300,,,,,True,False,False
NCS-7543.0101,fabric-checker,Fabric Checker,Apparel,7543.0101,,,,,True,False,False
NCS-7543.4001,factory-compliance-auditor,Factory Compliance Auditor,Apparel,7543.4001,,,,,True,False,False
NCS-2163.0501,fashion-designer,Fashion Designer,Apparel,2163.0501,,,,,True,False,False
NCS-7532.1401,finisher,Finisher,Apparel,7532.1401,,,,,True,False,False
NCS-7532.0500,frame-maker-cap,"Frame Maker, Cap",Apparel,7532.0500,,,,,True,False,False
NCS-8153.0701,framer-computerized-embroidery-machine,Framer-Computerized Embroidery Machine,Apparel,8153.0701,,,,,True,False,False
NCS-7532.0901,garment-cutter,Garment Cutter,Apparel,7532.0901,,,,,True,False,False
NCS-7533.0201,hand-embroider-general,"Hand Embroider, General",Apparel,7533.0201,,,,,True,False,False
NCS-7533.0211,hand-embroiderer-addawala,Hand Embroiderer (Addawala),Apparel,7533.0211,,,,,True,False,False
NCS-7533.0300,hand-embroiderer-zari,"Hand Embroiderer, Zari",Apparel,7533.0300,,,,,True,False,False
NCS-7531.0700,hat-maker-general,"Hat Maker, General",Apparel,7531.0700,,,,,True,False,False
NCS-2141.0301,industrial-engineer-executive,Industrial Engineer Executive,Apparel,2141.0301,,,,,True,False,False
NCS-7543.0302,in-line-checker,In-Line Checker,Apparel,7543.0302,,,,,True,False,False
NCS-7532.0903,layerman,Layerman,Apparel,7532.0903,,,,,True,False,False
NCS-3122.3552,line-supervisor-stitching,Line Supervisor Stitching,Apparel,3122.3552,,,,,True,False,False
NCS-7532.0600,master-cutter-garment,Master Cutter (Garment),Apparel,7532.0600,,,,,True,False,False
NCS-7534.0500,mattress-maker-spring,Mattress Maker (Spring),Apparel,7534.0500,,,,,True,False,False
NCS-7543.0301,measurement-checker,Measurement Checker,Apparel,7543.0301,,,,,True,False,False
NCS-7233.1801,mechanic-sewing-machine,"Mechanic, Sewing Machine",Apparel,7233.1801,,,,,True,False,False
NCS-3323.0102,merchandiser,Merchandiser,Apparel,3323.0102,,,,,True,False,False
NCS-3323.0105,merchandiser-made-ups-amp-home-furnishing,Merchandiser - Made-Ups &amp; Home Furnishing,Apparel,3323.0105,,,,,True,False,False
NCS-2163.0511,online-sample-designer,Online Sample Designer,Apparel,2163.0511,,,,,True,False,False
NCS-9321.0107,packer,Packer,Apparel,9321.0107,,,,,True,False,False
NCS-7532.0111,pattern-master,Pattern Master,Apparel,7532.0111,,,,,True,False,False
NCS-8157.0401,pressman,Pressman,Apparel,8157.0401,,,,,True,False,False
NCS-3122.3553,processing-supervisor-dyeing-amp-printing,Processing Supervisor (Dyeing &amp; Printing),Apparel,3122.3553,,,,,True,False,False
NCS-3122.3551,production-supervisor-sewing,Production Supervisor-Sewing,Apparel,3122.3551,,,,,True,False,False
NCS-7231.0102,ac-specialist,AC Specialist,Automotive,7231.0102,,,,,True,False,False
NCS-3322.0803,accessories-and-vas-sales-executive,Accessories and VAS Sales Executive,Automotive,3322.0803,,,,,True,False,False
NCS-9329.0701,accessory-fitter,Accessory Fitter,Automotive,9329.0701,,,,,True,False,False
NCS-8322.0301,ambulance-driver,Ambulance Driver,Automotive,8322.0301,,,,,True,False,False
NCS-3322.0801,area-manager-auto-components,Area Manager (Auto Components),Automotive,3322.0801,,,,,True,False,False
NCS-5222.0101,area-parts-manager,Area Parts Manager,Automotive,5222.0101,,,,,True,False,False
NCS-1213.0201,area-service-manager,Area Service Manager,Automotive,1213.0201,,,,,True,False,False
NCS-5242.0101,area-technical-lead,Area Technical Lead,Automotive,5242.0101,,,,,True,False,False
NCS-8211.1200,assembler-automobile,"Assembler, Automobile",Automotive,8211.1200,,,,,True,False,False
NCS-8211.1300,assembler-motor-cycle,"Assembler, Motor Cycle",Automotive,8211.1300,,,,,True,False,False
NCS-7223.0401,assembly-line-machine-setter,Assembly Line Machine Setter,Automotive,7223.0401,,,,,True,False,False
NCS-3122.0601,assembly-line-supervisor,Assembly Line Supervisor,Automotive,3122.0601,,,,,True,False,False
NCS-7132.0203,auto-body-painting-technician-l3,Auto Body Painting Technician L3,Automotive,7132.0203,,,,,True,False,False
NCS-7132.0204,auto-body-painting-technician-l4,Auto Body Painting Technician L4,Automotive,7132.0204,,,,,True,False,False
NCS-7213.0301,auto-body-repair-techniciandenter-level-3,Auto Body Repair Technician/Denter Level 3,Automotive,7213.0301,,,,,True,False,False
NCS-7213.0302,auto-body-repair-techniciandenter-level-4,Auto Body Repair Technician/Denter Level 4,Automotive,7213.0302,,,,,True,False,False
NCS-3139.1501,auto-component-assembly-fitter,Auto Component Assembly Fitter,Automotive,3139.1501,,,,,True,False,False
NCS-7213.0201,auto-engine-repair-technician,Auto Engine Repair Technician,Automotive,7213.0201,,,,,True,False,False
NCS-8321.0101,auto-rickshaw-driver,Auto Rickshaw Driver,Automotive,8321.0101,,,,,True,False,False
NCS-7231.0501,auto-service-technician-two-and-three-wheeler,Auto Service Technician (Two and Three Wheeler),Automotive,7231.0501,,,,,True,False,False
NCS-7231.0108,auto-service-technician-level-3,Auto Service Technician Level 3,Automotive,7231.0108,,,,,True,False,False
NCS-7231.0107,auto-service-technician-level-4,Auto Service Technician Level 4,Automotive,7231.0107,,,,,True,False,False
NCS-3115.0601,auto-service-technician-level-5,Auto Service Technician Level 5,Automotive,3115.0601,,,,,True,False,False
NCS-3115.0602,auto-service-technician-level-6,Auto Service Technician Level 6,Automotive,3115.0602,,,,,True,False,False
NCS-7412.0101,automation-specialist,Automation Specialist,Automotive,7412.0101,,,,,True,False,False
NCS-2144.0800,automobile-designer,Automobile Designer,Automotive,2144.0800,,,,,True,False,False
NCS-7412.0701,automotive-electrician,Automotive Electrician,Automotive,7412.0701,,,,,True,False,False
NCS-7132.0901,automotive-paint-shop-assistant,Automotive Paint Shop Assistant,Automotive,7132.0901,,,,,True,False,False
NCS-3322.1204,automotive-sales-lead-retail,Automotive Sales Lead (Retail),Automotive,3322.1204,,,,,True,False,False
NCS-7522.0600,body-builder-automobile,"Body Builder, Automobile",Automotive,7522.0600,,,,,True,False,False
NCS-7522.0800,body-builder-other-vehicles,"Body Builder, Other Vehicles",Automotive,7522.0800,,,,,True,False,False
NCS-3115.0104,body-shop-in-charge,Body Shop In-Charge,Automotive,3115.0104,,,,,True,False,False
NCS-7231.0103,body-technician-level-3,Body Technician Level 3,Automotive,7231.0103,,,,,True,False,False
NCS-7231.0104,body-technician-level-4,Body Technician Level 4,Automotive,7231.0104,,,,,True,False,False
NCS-7231.0105,brake-specialist,Brake Specialist,Automotive,7231.0105,,,,,True,False,False
NCS-7212.0500,brazer,Brazer,Automotive,7212.0500,,,,,True,False,False
NCS-3122.4401,casting-line-in-charge,Casting Line In-charge,Automotive,3122.4401,,,,,True,False,False
NCS-3122.4402,casting-line-supervisor,Casting Line Supervisor,Automotive,3122.4402,,,,,True,False,False
NCS-8121.3301,casting-or-foundry-assistanthelper,Casting or Foundry Assistant/Helper,Automotive,8121.3301,,,,,True,False,False
NCS-7211.0201,casting-techician-sand-moulding,Casting Techician Sand Moulding,Automotive,7211.0201,,,,,True,False,False
NCS-8121.3801,casting-technician-l3,Casting Technician L3,Automotive,8121.3801,,,,,True,False,False
NCS-8322.0102,chauffeur,Chauffeur,Automotive,8322.0102,,,,,True,False,False
NCS-8322.0101,chauffeur-level-5,Chauffeur Level 5,Automotive,8322.0101,,,,,True,False,False
NCS-7231.0900,cleaner-motor-vehicle,Cleaner Motor Vehicle,Automotive,7231.0900,,,,,True,False,False
NCS-9122.0100,cleaner-window,"Cleaner, Window",Automotive,9122.0100,,,,,True,False,False
NCS-7231.0106,clutch-specialist,Clutch Specialist,Automotive,7231.0106,,,,,True,False,False
NCS-7223.5003,cnc-operator,CNC Operator,Automotive,7223.5003,,,,,True,False,False
NCS-7223.5002,cnc-operator-or-machining-technician-level-3,CNC Operator or Machining Technician Level 3,Automotive,7223.5002,,,,,True,False,False
NCS-4132.0600,coding-machine-operator,Coding Machine Operator,Automotive,4132.0600,,,,,True,False,False
NCS-5249.0202,commercial-executive-or-officer,Commercial Executive Or Officer,Automotive,5249.0202,,,,,True,False,False
NCS-5142.0105,aesthetician,Aesthetician,Beauty and Wellness,5142.0105,,,,,True,False,False
NCS-5142.0101,assistant-beautician,Assistant Beautician,Beauty and Wellness,5142.0101,,,,,True,False,False
NCS-5223.0106,assistant-beautywellness-consultant,Assistant Beauty/Wellness Consultant,Beauty and Wellness,5223.0106,,,,,True,False,False
NCS-5141.0201,assistant-hair-stylist,Assistant Hair Stylist,Beauty and Wellness,5141.0201,,,,,True,False,False
NCS-5142.0202,assistant-nail-technician,Assistant Nail Technician,Beauty and Wellness,5142.0202,,,,,True,False,False
NCS-5142.0802,assistant-spa-therapist,Assistant Spa Therapist,Beauty and Wellness,5142.0802,,,,,True,False,False
NCS-5142.0141,assistant-tattoo-artist,Assistant Tattoo Artist,Beauty and Wellness,5142.0141,,,,,True,False,False
NCS-5141.0300,barber,Barber,Beauty and Wellness,5141.0300,,,,,True,False,False
NCS-5142.0700,bath-attendant,Bath Attendant,Beauty and Wellness,5142.0700,,,,,True,False,False
NCS-5142.0100,beautician,Beautician,Beauty and Wellness,5142.0100,,,,,True,False,False
